"station_id","station_guid","easting","northing","longitude","latitude","catchment_area","station_name","river_name","date_opened","date_closed","wiski_id","river_level_tool_id","rfa_station_id","station_status","station_status_reason"
"27f121ce-b684-4a76-98bf-7b262cc03b50","27f121ce-b684-4a76-98bf-7b262cc03b50",524525,136675,-0.222301,51.11584,"","Ifield","Ifield Brook","2005-01-01","","3207TH",7249.0,"","Active",""
"6d9cf0b3-dae0-49df-a38a-74c714b54e88","6d9cf0b3-dae0-49df-a38a-74c714b54e88",423580,403480,-1.645761,53.527445,"","Penistone","River Don","2000-05-22","","L0509",8247.0,"","Active",""
"c8dd48fe-9e31-4096-986a-bf4c67648c7a","c8dd48fe-9e31-4096-986a-bf4c67648c7a",483532,490119,-0.717923,54.299848,"","Levisham Mill","Levisham Beck","1998-11-25","","F25110",8125.0,"","Active",""
"405a73ed-37b3-4526-b15f-72c5bf96108c","405a73ed-37b3-4526-b15f-72c5bf96108c",500185,167685,-0.561237,51.399356,"","Trumps Green","Chertsey Bourne","1996-05-01","","2927TH",7217.0,"","Active",""
"cbad329e-0db2-4093-bad6-3d435c95ba61","cbad329e-0db2-4093-bad6-3d435c95ba61",477739,178662,-0.881411,51.501553,"","Shiplake Lock","River Thames","2000-10-21","","2302TH",7133.0,"","Active",""
"b5f0fff6-edb3-46d0-bf75-4405784fd944","b5f0fff6-edb3-46d0-bf75-4405784fd944",374554,441661,-2.388461,53.870513,"","Waterloo Road","Mearley Brook","2006-10-20","","710320",5222.0,"","Active",""
"bacf654e-5928-413b-a91e-e42ad11b454e","bacf654e-5928-413b-a91e-e42ad11b454e",457885,302795,-1.146401,52.619836,"","Freemans Weir","River Soar","2002-03-25","","4174",2158.0,"","Active",""
"9d01dbb6-da9b-4bbd-aedd-44a5195e4893","9d01dbb6-da9b-4bbd-aedd-44a5195e4893",537755,191267,-0.012274,51.603395,"","Walthamstow","Ching Brook","2002-07-30","","5378TH",7373.0,"","Active",""
"0fec873c-af6f-40a8-9035-0e86646980db","0fec873c-af6f-40a8-9035-0e86646980db",549308,190978,0.1543,51.597857,"","Collier Row","River Rom","2018-07-04","","5518TH",9282.0,"","Active",""
"daca717e-bd77-4109-a9c5-152ce1bc7991","daca717e-bd77-4109-a9c5-152ce1bc7991",399289,124324,-2.011504,51.018287,"","Ebbesbourne Wake","River Ebble","2008-11-26","","432505",3371.0,"","Active",""
"34c9235f-ef98-42ff-a0fc-2df1f43ebece","34c9235f-ef98-42ff-a0fc-2df1f43ebece",450160,400091,-1.245374,53.495127,"","Mexborough Lock","River Don","1996-03-31","","L0705",8135.0,"","Active",""
"a020fb8e-eb12-49f7-8e80-6d64fb98127f","a020fb8e-eb12-49f7-8e80-6d64fb98127f",341200,554299,-2.917974,54.879957,"","Harraby Green Business Park","River Petteril","2009-11-08","","764010",5159.0,"","Active",""
"0d110939-7e05-47d3-83ea-21e7f4e3368b","0d110939-7e05-47d3-83ea-21e7f4e3368b",474377,485802,-0.85964,54.26247,"","Sinnington","River Seven","2001-09-24","","L2545",8183.0,"","Active",""
"9e6f2128-d694-4019-89ed-112b307c3456","9e6f2128-d694-4019-89ed-112b307c3456",384912,216690,-2.220433,51.848593,"","Cheyney Close","Sud Brook","2015-11-16","","2277",9026.0,"","Active",""
"3ea945e8-fe9f-4e54-937e-f6e8a0e8697d","3ea945e8-fe9f-4e54-937e-f6e8a0e8697d",385632,539877,-2.224752,54.753616,"","Wearhead","Killhope Burn","2000-02-05","","024010",8212.0,"","Active",""
"753ddd7c-451b-44cf-bc60-ff2274923152","753ddd7c-451b-44cf-bc60-ff2274923152",501651,156893,-0.54325,51.302089,"","Old Woking","River Wey","2012-06-17","","3085TH",7401.0,"","","Data Temporarily Suspended"
"cd22e98d-55dc-455d-afa8-21ea6017084e","cd22e98d-55dc-455d-afa8-21ea6017084e",404251,499099,-1.936039,54.387346,"","Reeth","Arkle Beck","2000-07-03","","L2351",8168.0,"","Active",""
"e81f2363-eca0-4b47-a851-349da6a849b6","e81f2363-eca0-4b47-a851-349da6a849b6",167445,30749,-5.255348,50.131133,"","Boscadjack","River Cober","1998-01-01","","S20594_FW",3160.0,"","Active",""
"ae0751ff-3aba-4402-a0f9-d3d2e012b381","ae0751ff-3aba-4402-a0f9-d3d2e012b381",338766,568798,-2.959001,55.009937,"","Lochinvar Storage Basin","Lochinver Beck","2011-11-21","","770500",5213.0,"","Active",""
"7663b8bf-5756-4c71-a6a2-727e4c7448a3","7663b8bf-5756-4c71-a6a2-727e4c7448a3",325189,523891,-3.159636,54.604609,"","Portinscale","River Derwent","1976-01-01","","751007",5174.0,"75005","Active",""
"437d2a8e-0946-4b22-9594-78ffbe4a104e","437d2a8e-0946-4b22-9594-78ffbe4a104e",414117,468296,-1.785558,54.110338,"","Gouthwaite","River Nidd","1977-09-28","","F2108",8086.0,"27005","Active",""
"c7141022-6ed0-4a65-b512-a4610cb0cec5","c7141022-6ed0-4a65-b512-a4610cb0cec5",426120,435971,-1.604724,53.819351,"","Kirkstall Abbey","River Aire","2000-11-27","","L1708",8120.0,"","Active",""
"2ad0773d-714a-4726-96a9-47656102a89d","2ad0773d-714a-4726-96a9-47656102a89d",436363,493844,-1.442218,54.338848,"","Northallerton","Willow Beck","2003-05-07","","L2323",8225.0,"","Active",""
"96fd0d8e-05f6-4c98-88ed-3d05ad371c03","96fd0d8e-05f6-4c98-88ed-3d05ad371c03",460065,181822,-1.135464,51.532114,"","Cleeve Lock","River Thames","1995-11-29","","2002TH",7100.0,"","Active",""
"14b749d4-09ce-4138-bac3-ef1bd2cd084d","14b749d4-09ce-4138-bac3-ef1bd2cd084d",301302,513521,-3.525812,54.507343,"","St Leonards","River Keekle","1995-07-12","","744250",5131.0,"","Active",""
"e1685a6b-1185-42e7-ab6a-48d228d6446a","e1685a6b-1185-42e7-ab6a-48d228d6446a",346680,524229,-2.827047,54.610376,"","Steamer Pier","Ullswater","2012-08-03","","761595",5206.0,"","Active",""
"3fdee35f-3c74-403e-a57e-d2a6046e57a9","3fdee35f-3c74-403e-a57e-d2a6046e57a9",418154,415573,-1.726911,53.636353,"","Fenay Bridge","Fenay Beck","2000-05-23","","L1113",8260.0,"","Active",""
"ff4abb78-18a3-41ae-8b8c-5fb848bb345b","ff4abb78-18a3-41ae-8b8c-5fb848bb345b",313983,91623,-3.219809,50.717844,"","Sidbury","River Sid","1998-01-01","","S45410_FW",3240.0,"","Active",""
"75c182bc-83d6-4120-92ac-85133bdbfbe9","75c182bc-83d6-4120-92ac-85133bdbfbe9",422615,326915,-1.665708,52.839267,"","Anslow","Rolleston Brook","2000-04-05","","4147",9102.0,"","Active",""
"c489d1e9-4d40-429a-be4e-e71fe50015fc","c489d1e9-4d40-429a-be4e-e71fe50015fc",460574,451083,-1.078455,53.952293,"","Foss Barrier","River Ouse","1996-03-31","","L2404",8081.0,"","Active",""
"f1dcb896-6cc2-4bef-b0ef-c98d446c6020","f1dcb896-6cc2-4bef-b0ef-c98d446c6020",386516,225343,-2.197489,51.926431,"","Leigh Court","Leigh Brook","1986-09-30","","2188",2070.0,"","Active",""
"543513d6-67b0-45f1-819f-50df0f36b84f","543513d6-67b0-45f1-819f-50df0f36b84f",490905,179705,-0.691511,51.508967,"","Bray Lock","River Thames","1997-10-01","","2607TH",7166.0,"","Active",""
"675c424e-6566-4d3e-9d4f-55f78878259c","675c424e-6566-4d3e-9d4f-55f78878259c",412132,556823,-1.812313,54.905964,"","Blackhall Mill","River Derwent","2002-06-21","","023044",8272.0,"","Active",""
"28b63ceb-b74d-46ea-ad0a-1be320ce6878","28b63ceb-b74d-46ea-ad0a-1be320ce6878",464705,371215,-1.032059,53.234026,"","Perlethorpe","River Meden","1994-01-01","","4118",2148.0,"28118","Active",""
"38c54164-d3c3-455c-b209-e8b41440d05d","38c54164-d3c3-455c-b209-e8b41440d05d",577671,108828,0.522713,50.851679,"","Sheepwash Bridge","Cuckmere & Pevensey Levels","2000-06-11","","371110001",1167.0,"","Active",""
"1d14a3d8-787d-497e-8118-c04f7af8cdf7","1d14a3d8-787d-497e-8118-c04f7af8cdf7",461607,432603,-1.066421,53.786098,"","Selby Westmill","River Ouse","2002-02-18","","L2401A",8180.0,"","Active",""
"88f69142-f31d-435c-9d35-a8b9cb473c96","88f69142-f31d-435c-9d35-a8b9cb473c96",253500,56175,-4.06214,50.387163,"","Plympton","Long Brook","1998-01-01","","S11571_FW",3198.0,"","Active",""
"535584fb-878b-41fb-a940-b97bdbd1bd8d","535584fb-878b-41fb-a940-b97bdbd1bd8d",424964,558471,-1.612049,54.920299,"","Team Valley","River Team","1982-01-01","","023017",8203.0,"23017","Active",""
"449a60db-a093-4db4-97aa-ee787bd26b97","449a60db-a093-4db4-97aa-ee787bd26b97",478779,471471,-0.795824,54.133044,"","Malton","River Derwent","1992-09-11","","L2809",8130.0,"","Active",""
"e7c2f767-63a2-4c6b-ac64-f1f14a0630d6","e7c2f767-63a2-4c6b-ac64-f1f14a0630d6",506874,125911,-0.477552,51.022644,"","New Bridge","River Arun","1998-11-03","","254230001",1014.0,"","Active",""
"49bddbd3-4bb6-4788-8c99-2f66eb6b7924","49bddbd3-4bb6-4788-8c99-2f66eb6b7924",444775,518809,-1.309081,54.562523,"","Stockton","River Tees","1995-08-31","","L3907",8366.0,"","Active",""
"3982df4e-f922-4bd7-9fc1-cb01d240d0a8","3982df4e-f922-4bd7-9fc1-cb01d240d0a8",343561,551259,-2.880585,54.852914,"","Newbiggin Bridge","River Petteril","2005-04-07","","764050",5100.0,"76020","Active",""
"65fe7762-2ff0-4747-9b1e-9de0d8454376","65fe7762-2ff0-4747-9b1e-9de0d8454376",399553,444635,-2.00828,53.897872,"","Glusburn Bridge","Eastburn Beck","2006-04-12","","L1527",8252.0,"","Active",""
"6533e0c4-28a2-4bb9-be69-6fea16f9db0a","6533e0c4-28a2-4bb9-be69-6fea16f9db0a",435865,112785,-1.491208,50.913419,"","Totton","Bartley Water","2005-04-29","","151707002",9221.0,"","Active",""
"c2f220ad-35c9-42f1-b66d-76198cb086fc_151801001","c2f220ad-35c9-42f1-b66d-76198cb086fc",446298,147877,-1.338332,51.228208,"","Whitchurch Main","River Test","2001-07-25","","151801001",9229.0,"","Active",""
"c2f220ad-35c9-42f1-b66d-76198cb086fc_151801007","c2f220ad-35c9-42f1-b66d-76198cb086fc",446308,147988,-1.338175,51.229205,"","Whitchurch Side","River Test","2001-07-25","","151801007",9230.0,"","Active",""
"dd2cb948-d1e6-4130-9c57-4bcc8547ccdb","dd2cb948-d1e6-4130-9c57-4bcc8547ccdb",399245,358105,-2.012727,53.120109,"","Leek","River Churnet","1999-05-05","","4143",2154.0,"","Active",""
"f9b9c1ab-b034-436f-bab0-030fa4838ded","f9b9c1ab-b034-436f-bab0-030fa4838ded",381752,215247,-2.26623,51.835524,"","Shepherd Road","Whaddon Brook","2013-09-19","","2269",2228.0,"","Active",""
"d1c62fda-e340-4640-a3e4-46cd21d3fae3","d1c62fda-e340-4640-a3e4-46cd21d3fae3",375187,635363,-2.395446,55.61121,"","Sprouston","River Tweed","2006-01-19","","021021",8264.0,"","Active",""
"d40cdbf5-7aea-4789-8bb5-d590b2b89ae4","d40cdbf5-7aea-4789-8bb5-d590b2b89ae4",479700,484111,-0.778389,54.246476,"","Pickering","Pickering Beck","2000-06-22","","F2517",8161.0,"27095","Active",""
"b45fcd58-1620-44a2-a28b-5c4637cadc0d","b45fcd58-1620-44a2-a28b-5c4637cadc0d",385994,398278,-2.212509,53.481022,"","Gurney Street","River Medlock","2009-10-15","","690715",5194.0,"","Active",""
"3f78063e-3f0a-45ad-84ce-43fe212827fb","3f78063e-3f0a-45ad-84ce-43fe212827fb",189259,50959,-4.9618,50.3208,"","Ladock","Tresillian River","2003-06-04","","E20514_FW",3170.0,"","Active",""
"d50de957-60d3-45d5-90a4-ee51287b89e1","d50de957-60d3-45d5-90a4-ee51287b89e1",442440,426267,-1.358176,53.731065,"","Castleford","River Aire","1996-03-31","","L1703",8042.0,"","Active",""
"0bf52b3b-abd5-4c9d-b23c-2a4276b90a00","0bf52b3b-abd5-4c9d-b23c-2a4276b90a00",350935,276085,-2.722237,52.380582,"","Ludlow - Corve","River Corve","1998-03-04","","2169",2065.0,"","Active",""
"745d25c4-7e29-48a9-bfe7-cc14eea17751","745d25c4-7e29-48a9-bfe7-cc14eea17751",449049,206207,-1.29085,51.75241,"","Minns Estate","Seacourt Stream","2003-07-15","","1635TH",7074.0,"","Active",""
"8c7fe5ef-7885-481e-a426-f6442d7c5fa6","8c7fe5ef-7885-481e-a426-f6442d7c5fa6",591353,252546,0.794739,52.138055,"","Cockfield","River Brett","1979-10-01","","036009",6079.0,"36009","Active",""
"3ca7e57e-7450-47c8-81e5-1c9ec3438050","3ca7e57e-7450-47c8-81e5-1c9ec3438050",413745,183875,-1.803142,51.553592,"","Rushey Platt","River Ray","2006-12-05","","0311TH",7018.0,"","Active",""
"64809f2f-343b-4667-b323-c9f393afb542","64809f2f-343b-4667-b323-c9f393afb542",475275,309205,-0.888117,52.675321,"","Marefield","Gaddesby Brook","2005-02-11","","4202",2214.0,"","Active",""
"6c67bb15-c4f3-4606-ad99-21295393de4a","6c67bb15-c4f3-4606-ad99-21295393de4a",313537,503818,-3.334074,54.422403,44.2,"Galesyke","River Irt","1975-12-01","","743008",5182.0,"74002","Active",""
"def06321-a000-40ba-bb67-289467dddf5b","def06321-a000-40ba-bb67-289467dddf5b",446891,427109,-1.290587,53.738253,"","Fairburn Sluices","Aire Washlands","1997-10-20","","L1711",9312.0,"","Active",""
"c3e482e0-075d-4b18-a137-6c3af9fae375","c3e482e0-075d-4b18-a137-6c3af9fae375",466805,422774,-0.989661,53.697129,"","Snaith Ings","Snaith Ings","2003-03-09","","L1810",8351.0,"","Active",""
"f8633b09-d66f-4b91-991b-bfdf43c3a2ee","f8633b09-d66f-4b91-991b-bfdf43c3a2ee",405977,281922,-1.913503,52.435233,"","Selly Park","River Rea","2009-08-20","","4206",9055.0,"","Active",""
"80f7fbee-0ae0-4b8f-b90c-9551581815de","80f7fbee-0ae0-4b8f-b90c-9551581815de",300413,511149,-3.538736,54.485859,"","How Bank","Skirting Beck","2014-04-29","","744132",9372.0,"","Active",""
"19904abe-cbc0-4ca3-be86-6d45c1279af7","19904abe-cbc0-4ca3-be86-6d45c1279af7",398621,564441,-2.023067,54.974563,"","Corbridge","River Tyne","2003-06-23","","023021",8354.0,"","Active",""
"8148540d-56e3-46a8-8e88-4efac7c5d15d","8148540d-56e3-46a8-8e88-4efac7c5d15d",448636,129682,-1.307304,51.064417,"","Durngate","River Itchen","2021-05-08","","152206005",9194.0,"","Active",""
"4c539268-014c-4f5e-b0c4-844dea42a10a","4c539268-014c-4f5e-b0c4-844dea42a10a",222375,91743,-4.516525,50.698134,"","Canworthy Water Bridge","River Ottery","2010-06-09","","S12552_FW",3384.0,"","Active",""
"92bda817-ccf4-4847-a7c2-87160c7b1dff","92bda817-ccf4-4847-a7c2-87160c7b1dff",348885,312735,-2.758007,52.709842,"","Welsh Bridge","River Severn","1985-12-27","","2077",2036.0,"","Active",""
"e710890a-0abd-4b6f-8845-bca0ebad5ab9","e710890a-0abd-4b6f-8845-bca0ebad5ab9",355889,425578,-2.669994,53.724715,"","Bamber Bridge","River Lostock","2002-07-05","","700515",5010.0,"","Active",""
"cfa6746a-d0fa-40bc-b1f4-1c1147cc5074","cfa6746a-d0fa-40bc-b1f4-1c1147cc5074",431144,421171,-1.529901,53.686058,"","Wakefield Grasmere Road","Alverthorpe Beck","2003-07-18","","L1358",8311.0,"","Active",""
"4ef99eec-9c1b-4e4b-a2be-b05603d04969","4ef99eec-9c1b-4e4b-a2be-b05603d04969",375181,399774,-2.375559,53.494067,"","Chestnut Road","Worsley Brook","2010-05-25","","690350",5193.0,"","Active",""
"f4b9ded7-1961-4632-b8b2-6489d19337f3","f4b9ded7-1961-4632-b8b2-6489d19337f3",517005,171405,-0.318329,51.429574,"","Teddington Lock","River Thames","1989-07-19","","3401TH",7268.0,"","Active",""
"0a5518b2-8734-4ba7-a144-98586f6ac699","0a5518b2-8734-4ba7-a144-98586f6ac699",379568,214035,-2.297854,51.824551,"","The Causeway","Dimore Brook","2010-07-30","","2258",2221.0,"","Active",""
"4b932c6f-cafa-47fd-99c1-1600d5a832e5","4b932c6f-cafa-47fd-99c1-1600d5a832e5",466754,176793,-1.039997,51.486152,"","Mapledurham Lock","River Thames","1995-11-29","","2199TH",7109.0,"","Active",""
"b5aee689-075e-4e07-ae71-79f64f650b29","b5aee689-075e-4e07-ae71-79f64f650b29",420585,303765,-1.697287,52.631244,"","Tamworth","River Tame","1979-05-20","","4069",2131.0,"","Active",""
"cdb681f8-409e-43b4-99b1-c49b40d957d5","cdb681f8-409e-43b4-99b1-c49b40d957d5",553349,206837,0.219552,51.739256,"","Moreton","Cripsey Brook","2000-10-01","","5425TH",7377.0,"","Active",""
"2540d058-0424-480e-89fc-7247844e1801","2540d058-0424-480e-89fc-7247844e1801",392009,163412,-2.116173,51.369706,"","Melksham Clackers","Clackers Brook","2017-08-24","","530168",9279.0,"","Active",""
"d6b63f86-f807-423e-8cea-fedde8b4f310","d6b63f86-f807-423e-8cea-fedde8b4f310",540829,109711,4.3e-05,50.869751,"","Bell Lane Grill","Winterbourne Stream","2009-01-01","","55555555",9253.0,"","Active",""
"27fa3882-33c4-4839-acbe-edf7d159df34","27fa3882-33c4-4839-acbe-edf7d159df34",360270,108403,-2.566017,50.873748,"","Chetnole","River Wriggle","1998-01-01","","520215_FW",3063.0,"","Active",""
"54b2f6b4-ca85-411f-a439-bc8bc197be68","54b2f6b4-ca85-411f-a439-bc8bc197be68",495873,201341,-0.614039,51.702625,"","Chesham","River Chess","2006-12-01","","2852TH",7189.0,"","Active",""
"b4036f5e-75e3-42f0-a949-672cba676c5a","b4036f5e-75e3-42f0-a949-672cba676c5a",458760,452902,-1.105744,53.968848,"","Clifton","River Ouse","2003-08-20","","L2408",9347.0,"","Active",""
"11c1a3ba-a2f4-43c9-80df-29302f0c39d2","11c1a3ba-a2f4-43c9-80df-29302f0c39d2",436232,121211,-1.485152,50.989162,"","Botley Road","Tadburn Lake","1977-11-03","","151815001",1151.0,"42020","Active",""
"58c114c5-cc50-4bad-be18-27b2c6a42a67","58c114c5-cc50-4bad-be18-27b2c6a42a67",372565,390460,-2.414173,53.410221,"","Partington","Sinderland Brook","1976-01-01","","693132",5107.0,"69013","Active",""
"3dee8a17-e43f-4c70-89d5-5390d65a5c8f","3dee8a17-e43f-4c70-89d5-5390d65a5c8f",526090,171510,-0.187677,51.428571,"","Summerstown","River Wandle","2000-05-31","","4192TH",7309.0,"","Active",""
"f92a4927-51dc-42b3-8bc2-6f03c39dfb33","f92a4927-51dc-42b3-8bc2-6f03c39dfb33",370472,99762,-2.420329,50.79666,"","Piddletrenthide","River Piddle","2008-06-27","","444105","","","Active",""
"92ad39de-41b7-4b5f-ba1d-59cb2bf8f51f","92ad39de-41b7-4b5f-ba1d-59cb2bf8f51f",446618,397924,-1.299081,53.475976,"","Kilnhurst Lower","River Don","2010-04-16","","L0716",9375.0,"","Active",""
"777117ad-e195-4edc-a001-bac4d15f6f4f","777117ad-e195-4edc-a001-bac4d15f6f4f",398735,451705,-2.02076,53.961414,"","Skipton Medical Centre","Eller Beck","2004-01-20","","L1536",9316.0,"","Active",""
"e0e4fe6c-0c79-48e9-beef-6790e92b0383","e0e4fe6c-0c79-48e9-beef-6790e92b0383",335575,105101,-2.916368,50.841829,"","Forde Abbey","River Axe","2010-05-13","","ST30F011",3350.0,"","Active",""
"479fdc70-dc83-4eca-9c2c-e8089758f4f8","479fdc70-dc83-4eca-9c2c-e8089758f4f8",434324,433967,-1.480337,53.800865,"","Halton","Wyke Beck","2012-06-19","","L17012",8316.0,"","Active",""
"4d5d848d-3b87-4e06-950c-c97b85dd9a06","4d5d848d-3b87-4e06-950c-c97b85dd9a06",435470,423862,-1.464095,53.709969,"","Birkwood","River Calder","2003-04-22","","L1303",9320.0,"","Active",""
"6be714e0-5aa2-48d2-8523-fb48cb265c19","6be714e0-5aa2-48d2-8523-fb48cb265c19",381766,465418,-2.280213,54.084335,"","Locks Weir","River Ribble","1998-04-18","","710151",5086.0,"","Active",""
"1b4e8cad-db4e-4b32-8461-9f99f0a8273a","1b4e8cad-db4e-4b32-8461-9f99f0a8273a",512183,189939,-0.381769,51.597129,"","Avenue Road","River Pinn","2000-10-01","","2803TH",7173.0,"","Active",""
"969ec44c-d4c3-4fb4-9065-91a77c168e05","969ec44c-d4c3-4fb4-9065-91a77c168e05",540600,167920,0.019484,51.392901,"","Hayes Lane","River Ravensbourne","1988-11-30","","4310TH",7310.0,"","Active",""
"5dc23b1a-92a0-416a-ab49-09a87296fce8","5dc23b1a-92a0-416a-ab49-09a87296fce8",339313,95923,-2.861765,50.75971,"","Whitchurch Canonicorum","River Char","2011-10-06","","440530","","","Active",""
"88ba336d-0c4b-49f3-bdb8-357a121a23f3","88ba336d-0c4b-49f3-bdb8-357a121a23f3",431946,421786,-1.517695,53.691537,"","Wrenthorpe","Balne Beck","2011-12-06","","L1359",9046.0,"","Active",""
"2887fe49-808b-46ff-8f2c-0fd82be96682","2887fe49-808b-46ff-8f2c-0fd82be96682",325818,139414,-3.06194,51.149155,"","Cannington","Cannington Brook","2008-06-09","","520728_FW",3378.0,"","Active",""
"8f464f47-e9d3-4cf7-a216-d8b067d4f615","8f464f47-e9d3-4cf7-a216-d8b067d4f615",477811,176794,-0.880785,51.48475,"","Twyford","River Loddon","1994-11-22","","2490TH","","39138","","Data Temporarily Suspended"
"9fc207f2-9cf9-4649-8f3f-3731db1504b2","9fc207f2-9cf9-4649-8f3f-3731db1504b2",387075,298305,-2.192177,52.582389,"","Wightwick","Smestow Brook","2006-04-12","","2641",2091.0,"","Active",""
"bb08500c-f970-4887-bb9a-09c9940a5b54","bb08500c-f970-4887-bb9a-09c9940a5b54",449727,400900,-1.251772,53.502439,"","Mexborough Pasture Road","Dearne Washlands","1996-04-18","","L0801",9333.0,"","Active",""
"c670e810-d967-4012-971c-712aac15e4a3","c670e810-d967-4012-971c-712aac15e4a3",407367,107924,-1.896668,50.870769,"","Verwood Bridge Farm","River Stour","2017-09-15","","433601","","","Active",""
"e918e627-8062-4dd4-8801-1b12bc39116c","e918e627-8062-4dd4-8801-1b12bc39116c",339904,144849,-2.861492,51.199676,"","North Drain","North Drain","1992-11-01","","521150_FW",3053.0,"","Active",""
"62a5f097-03e7-4dca-91cc-cb3cf6f1c1c7","62a5f097-03e7-4dca-91cc-cb3cf6f1c1c7",417400,196090,-1.749823,51.663319,"","Hannington Bridge","River Thames","1995-09-17","","0569TH",7024.0,"","Active",""
"fb9489af-81db-46cc-890e-1567c1f386a6","fb9489af-81db-46cc-890e-1567c1f386a6",382005,114692,-2.25743,50.93139,523.1,"Hammoon","River Stour","1968-03-01","","433410",3306.0,"43009","Active",""
"dac96a5d-7fde-4066-b8a2-58a085e0c002","dac96a5d-7fde-4066-b8a2-58a085e0c002",448207,218315,-1.301367,51.861337,"","Enslow Weir","River Cherwell","1987-07-01","","1460_w1TH",7064.0,"","Active",""
"fabbc241-6a5a-4a69-a4ee-55a936ff8fd5","fabbc241-6a5a-4a69-a4ee-55a936ff8fd5",414652,634345,-1.769011,55.602485,"","Waren Mill","Waren Burn","1999-10-21","","021037",8268.0,"","Active",""
"46c9b69e-c5e2-40dd-85e3-a8f7930e7084","46c9b69e-c5e2-40dd-85e3-a8f7930e7084",503291,176417,-0.51406,51.477287,"","Poyle","Poyle Channel","1988-04-26","","2892TH",7206.0,"","Active",""
"2512d65d-6343-4581-a1f0-1ebdadd1e601","2512d65d-6343-4581-a1f0-1ebdadd1e601",421155,528044,-1.673681,54.647048,"","Dovecote Hill","River Gaunless","2002-05-13","","024016",8068.0,"","Active",""
"5cd50018-270f-4934-a57d-3a8d15b79221","5cd50018-270f-4934-a57d-3a8d15b79221",346878,123766,-2.758577,51.010806,"","Long Load","Witcombe Bottom Main Drain","1992-11-03","","520210_FW",3398.0,"","Active",""
"3c8eaa8f-d6d3-44a8-af72-5c5275e378c5","3c8eaa8f-d6d3-44a8-af72-5c5275e378c5",471550,106323,-0.984939,50.852006,"","West Street","River Lavant","1999-07-25","","153900002",9223.0,"","Active",""
"a55e8b24-4659-4329-b90b-9bc764a88d81","a55e8b24-4659-4329-b90b-9bc764a88d81",442470,442873,-1.355437,53.880307,"","Bramham Screens","Bramham Beck","2000-12-21","","L2035",8329.0,"","Active",""
"28d3518c-da06-4fad-aa79-fde3e10a3fe6","28d3518c-da06-4fad-aa79-fde3e10a3fe6",524156,167339,-0.21694,51.391512,"","Morden Park","Pyl Brook","1998-01-01","","4050TH",7295.0,"","Active",""
"314fab37-c924-45b2-a0b1-935b847ce2d1","314fab37-c924-45b2-a0b1-935b847ce2d1",352225,418095,-2.724363,53.65714,"","Croston Dam","River Yarrow","2017-08-10","","700406",9114.0,"","Active",""
"0fabf8ab-bd4a-4d6f-a87e-b285d24d4cfb","0fabf8ab-bd4a-4d6f-a87e-b285d24d4cfb",439502,187931,-1.431205,51.588848,"","Wantage","Letcombe Brook","2009-08-03","","1756TH",7004.0,"","Active",""
"d8ac82a1-fc75-46cb-afd6-ca3e775b479b","d8ac82a1-fc75-46cb-afd6-ca3e775b479b",370341,83005,-2.420835,50.645967,"","Preston Fisher Bridge","River Jordan","2009-02-26","","440362","","","Active",""
"99fd7dab-aa33-487c-8aae-f297969b9ba5","99fd7dab-aa33-487c-8aae-f297969b9ba5",325565,106949,-3.058888,50.857241,"","Court Place Farm","River Yarty","1995-11-03","","S45408_FW",3231.0,"","Active",""
"74632062-af16-4cc9-86fd-7106f9b185ed","74632062-af16-4cc9-86fd-7106f9b185ed",411407,437973,-1.828132,53.837873,"","Cottingley Bridge","River Aire","1996-03-31","","L1607",8056.0,"","Active",""
"9af99e2e-45c2-40d6-8bee-ce4566aeb20b","9af99e2e-45c2-40d6-8bee-ce4566aeb20b",374448,308607,-2.379329,52.67455,"","Shifnal","Wesley Brook","2008-04-28","","2669",2169.0,"","Active",""
"e64cd8d7-17fb-4e92-9a20-a42ba567c4cf","e64cd8d7-17fb-4e92-9a20-a42ba567c4cf",393731,453953,-2.097074,53.98158,"","Gargrave","River Aire","1976-05-04","","F1508",8083.0,"","Active",""
"74413a56-5ae3-4dab-aa2e-5ea10478401e","74413a56-5ae3-4dab-aa2e-5ea10478401e",426915,328615,-1.601735,52.854352,"","Egginton","Egginton Brook","2000-04-05","","4148",9079.0,"","Active",""
"012aadaf-bd45-47bc-ac65-aad7f7516d1e","012aadaf-bd45-47bc-ac65-aad7f7516d1e",542548,279821,0.093691,52.39784,"","Sutton Gault","River Great Ouse","1997-03-03","","D33811",6252.0,"","Active",""
"9f09c746-4fd6-45ec-ad13-b7163dcd7f14","9f09c746-4fd6-45ec-ad13-b7163dcd7f14",546236,155013,0.095139,51.275499,"","Park Farm","River Darent","1993-09-29","","451352001",9301.0,"","Active",""
"4152469d-8ab8-4a4a-aa13-61c5e98dca98","4152469d-8ab8-4a4a-aa13-61c5e98dca98",460080,197710,-1.132531,51.674949,"","Stadhampton","River Thame","2002-05-01","","1990TH",7097.0,"","Active",""
"0ee042cb-d2b3-497b-9305-2ac0a8960696","0ee042cb-d2b3-497b-9305-2ac0a8960696",504677,186493,-0.49112,51.567599,"","Denham Lodge","River Misbourne","1986-11-01","","2879_w1TH",7407.0,"","Active",""
"3b25dafd-e152-4dab-880a-d5aa4bae26a5","3b25dafd-e152-4dab-880a-d5aa4bae26a5",340194,556602,-2.93413,54.90053,"","Sands Centre","River Eden","2011-02-07","","762600",5171.0,"","Active",""
